,Unnamed: 0,Unnamed: 0.1,tweet_id,created_at,text,likes,retweeted,location,language,airline,string_text,subjectivity,polarity,sentiment,reason,cancel,staff,flight,cost,refund,customrt service,experience
512,1170,419,1335185939296096256,2020-12-05 11:35:09,"['britishairways', 'nothing', 'pleasant', 'terribly', 'rude', 'unbelievable', 'know', 'aviation']",0,False,London,en,British airways,britishairways nothing pleasant terribly rude unbelievable know aviation,0.8555555555555555,0.0611111111111111,Positive,,0,0,1,0,0,0,0
513,1171,420,1335184920432480260,2020-12-05 11:31:06,"['britishairways', 'astonishing', 'customer', 'service', 'called', 'change', 'flight', 'booking', 'made', 'decision']",0,False,London,en,British airways,britishairways astonishing customer service called change flight booking made decision,1.0,0.5,Positive,,0,0,1,0,0,1,0
514,1175,424,1335160187833946112,2020-12-05 09:52:49,"['arrived', 'pretend', 'wake', 'breakfast', 'every', 'morning', 'teapot', 'would', 'nice']",0,False,Nunya Beeswax,en,British airways,arrived pretend wake breakfast every morning teapot would nice,1.0,0.6,Positive,,0,0,0,0,0,0,0
515,1176,425,1335159717954539521,2020-12-05 09:50:57,"['would', 'honestly', 'need', 'heavily', 'used', 'breadbasket', 'meal', 'trolley', 'tray', 'moan']",0,False,Earth,en,British airways,would honestly need heavily used breadbasket meal trolley tray moan,0.7,0.2,Positive,,0,0,0,0,0,0,0
516,1183,433,1334930567989784579,2020-12-04 18:40:23,"['lieflat', 'free', 'fizz', 'posh', 'generous', 'coffee', 'service', 'back', 'travel', 'expert', 'give', 'british']",1,False,,en,British airways,lieflat free fizz posh generous coffee service back travel expert give british,0.26666666666666666,0.13333333333333333,Positive,,0,0,0,0,1,1,0
517,1184,434,1334916458900492288,2020-12-04 17:44:20,"['yesterday', 'video', 'beautiful', 'airway', 'action', 'london', 'heathrow', 'airport', 'october']",0,False,"Bristol, North Somerset.",en,British airways,yesterday video beautiful airway action london heathrow airport october,0.55,0.475,Positive,,0,0,0,0,0,0,0
518,1185,435,1334887094452424708,2020-12-04 15:47:38,"['yesterday', 'video', 'beautiful', 'airway', 'action', 'london', 'heathrow', 'airport', 'october']",7,False,Alnwick Northumberland,en,British airways,yesterday video beautiful airway action london heathrow airport october,0.55,0.475,Positive,,0,0,0,0,0,0,0
519,1190,440,1334827505853714434,2020-12-04 11:50:51,"['abhijith', 'babu', 'kerala', 'record', 'carving', 'name', 'popular', 'domestic', 'internationalairlines', 'includ']",2,False,India,en,British airways,abhijith babu kerala record carving name popular domestic internationalairlines includ,0.5,0.3,Positive,,0,0,0,0,0,0,0
520,1192,442,1334812688627732486,2020-12-04 10:51:59,"['worth', 'paying', 'extra', 'premium', 'economy', 'british', 'airway', 'find', 'review', 'british', 'airway']",0,False,"London, England",en,British airways,worth paying extra premium economy british airway find review british airway,0.05,0.075,Positive,,0,0,0,0,0,0,0
521,1193,443,1334789189037158400,2020-12-04 09:18:36,"['last', 'work', 'yesterday', 'didnt', 'sign', 'contract', 'forced', 'britishairways', 'gardening', 'leave', 'till']",0,False,UK,en,British airways,last work yesterday didnt sign contract forced britishairways gardening leave till,0.13333333333333333,-0.15000000000000002,Negative,,0,0,0,0,0,0,0
522,1194,444,1334788292819161090,2020-12-04 09:15:02,"['yesterday', 'british', 'airway', 'flight', 'mexico', 'london', 'heathrow', 'delayed', 'long', 'time']",1,False,United Kingdom,en,British airways,yesterday british airway flight mexico london heathrow delayed long time,0.2,-0.025,Negative,,0,0,1,0,0,0,0
523,1195,446,1334673525685309442,2020-12-04 01:39:00,"['woman', 'action', 'condemnation', 'antisexworker', 'sentiment', 'however', 'fellow', 'flight', 'attenda']",0,False,"Sydney, Australia",en,British airways,woman action condemnation antisexworker sentiment however fellow flight attenda,0.1,0.1,Positive,,0,0,1,0,0,0,0
524,1197,448,1334632079250821120,2020-12-03 22:54:18,"['wrote', 'piece', 'airway', 'benefit', 'oneday', 'business', 'trip', 'first', 'flight', 'last']",0,False,"Chiswick, London, UK",en,British airways,wrote piece airway benefit oneday business trip first flight last,0.2,0.125,Positive,,0,0,1,0,0,0,0
525,1198,450,1334616719562846212,2020-12-03 21:53:16,"['flying', 'physical', 'backup', 'electronic', 'boarding', 'pass', 'mailed', 'right', 'door', 'without', 'printer', 'messa']",0,False,,en,British airways,flying physical backup electronic boarding pass mailed right door without printer messa,0.3392857142857143,0.14285714285714285,Positive,,0,0,0,0,0,0,0
526,1201,453,1334587854362718214,2020-12-03 19:58:34,"['britishairways', 'response', 'shout', 'twitte', 'sorry', 'disr']",0,False,Spain ,en,British airways,britishairways response shout twitte sorry disr,1.0,-0.5,Negative,,0,0,0,0,0,0,0
527,1204,460,1334566715250847744,2020-12-03 18:34:34,"['quick', 'question', 'folk', 'britishairways', 'flying', 'dubai', 'next', 'week', 'tested', 'weekly', 'work']",0,False,London,en,British airways,quick question folk britishairways flying dubai next week tested weekly work,0.25,0.16666666666666666,Positive,,0,0,0,0,0,0,0
528,1205,461,1334566415051976704,2020-12-03 18:33:23,"['responsible', 'civil', 'aviation', 'still', 'received', 'refund', 'british', 'airway', 'directly']",0,False,,en,British airways,responsible civil aviation still received refund british airway directly,0.3166666666666667,0.10000000000000002,Positive,,0,0,1,0,1,0,0
529,1207,464,1334556876168630274,2020-12-03 17:55:28,"['responsible', 'civil', 'aviation', 'still', 'received', 'refund', 'british', 'airway']",1,False,🇬🇧 ,en,British airways,responsible civil aviation still received refund british airway,0.275,0.1,Positive,,0,0,1,0,1,0,0
530,1208,465,1334555563536093189,2020-12-03 17:50:15,"['people', 'still', 'awaiting', 'refund', 'airway', 'going', 'back', 'month', 'legal', 'obligation', 'refund']",0,False,,en,British airways,people still awaiting refund airway going back month legal obligation refund,0.1,0.1,Positive,,0,0,0,0,1,0,0
531,1209,467,1334554225720877057,2020-12-03 17:44:56,"['people', 'still', 'awaiting', 'refund', 'airway', 'going', 'back', 'month', 'legal', 'obligation']",1,False,🇬🇧 ,en,British airways,people still awaiting refund airway going back month legal obligation,0.1,0.1,Positive,,0,0,0,0,1,0,0
532,1214,480,1334512256483201030,2020-12-03 14:58:10,"['wrote', 'piece', 'airway', 'benefit', 'oneday', 'business', 'trip', 'first', 'flight']",24,False,"Chiswick, London - New York",en,British airways,wrote piece airway benefit oneday business trip first flight,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
533,1218,486,1334490910843936775,2020-12-03 13:33:21,"['attention', 'british', 'airway', 'passenger', 'yesterday', 'flight', 'london', 'heathrow', 'mexico', 'delayed', 'long', 'time']",0,False,,en,British airways,attention british airway passenger yesterday flight london heathrow mexico delayed long time,0.2,-0.025,Negative,,0,0,1,0,0,0,0
534,1219,487,1334464741494775809,2020-12-03 11:49:22,"['british', 'airway', 'resuming', 'daily', 'direct', 'flight', 'male', 'maldives', 'london', 'heathrow', 'telegram']",0,False,,en,British airways,british airway resuming daily direct flight male maldives london heathrow telegram,0.125,0.025,Positive,,0,0,1,0,0,0,0
535,1220,488,1334458371689222144,2020-12-03 11:24:03,"['british', 'airway', 'resuming', 'daily', 'direct', 'flight', 'male', 'maldives', 'london', 'heathrow', 'telegram']",1,False,Maldives,en,British airways,british airway resuming daily direct flight male maldives london heathrow telegram,0.125,0.025,Positive,,0,0,1,0,0,0,0
536,1222,490,1334448572029394944,2020-12-03 10:45:07,"['attention', 'british', 'airway', 'passenger', 'yesterday', 'flight', 'london', 'heathrow', 'mexico', 'delayed', 'long']",2,False,United Kingdom,en,British airways,attention british airway passenger yesterday flight london heathrow mexico delayed long,0.2,-0.025,Negative,,0,0,1,0,0,0,0
537,1225,493,1334430454196256772,2020-12-03 09:33:07,"['british', 'airway', 'resuming', 'daily', 'direct', 'flight', 'male', 'maldives', 'london', 'heathrow', 'maldives']",0,False,Maldives,en,British airways,british airway resuming daily direct flight male maldives london heathrow maldives,0.125,0.025,Positive,,0,0,1,0,0,0,0
538,1226,494,1334429962783354881,2020-12-03 09:31:10,"['britishairways', 'messed', 'business', 'class', 'flight', 'twice', 'telling', 'second', 'take', 'first']",0,False,,en,British airways,britishairways messed business class flight twice telling second take first,0.16666666666666666,0.125,Positive,,0,0,1,0,0,0,0
539,1229,498,1334427296292368384,2020-12-03 09:20:34,"['britishairways', 'messed', 'business', 'class', 'flight', 'twice', 'telling', 'second', 'take', 'first']",0,False,Spain ,en,British airways,britishairways messed business class flight twice telling second take first,0.16666666666666666,0.125,Positive,,0,0,1,0,0,0,0
540,1230,499,1334424229568188416,2020-12-03 09:08:23,"['foolishly', 'delighted', 'britishairways', 'equipment', 'sale', 'grab', 'club', 'world', 'side', 'plate', 'stamped', 'underneat']",13,False,UK's smallest county: Rutland,en,British airways,foolishly delighted britishairways equipment sale grab club world side plate stamped underneat,0.7,0.7,Positive,,0,0,0,0,0,0,0
541,1233,503,1334399675479322624,2020-12-03 07:30:49,"['throwback', 'lucky', 'visit', 'destination', 'week', 'norw']",2,False,"England, United Kingdom",en,British airways,throwback lucky visit destination week norw,0.8333333333333334,0.3333333333333333,Positive,,0,0,0,0,0,0,0
542,1235,506,1334325324926992388,2020-12-03 02:35:22,"['according', 'latest', 'aviation', 'update', 'provision', 'deputy', 'firework', 'abel', 'ibanez', 'fire', 'started']",0,False,United States,en,British airways,according latest aviation update provision deputy firework abel ibanez fire started,0.9,0.5,Positive,,0,0,1,0,0,0,0
543,1238,509,1334239681903538176,2020-12-02 20:55:03,"['british', 'airway', 'iconic', 'livery', 'saved', 'posterity', 'news', 'airline']",0,False,Near Gatwick Airport,en,British airways,british airway iconic livery saved posterity news airline,0.25,0.25,Positive,,0,0,0,0,0,0,0
544,1247,520,1334153948572364801,2020-12-02 15:14:23,"['nelly', 'myers', 'yearold', 'customer', 'service', 'worker', 'london', 'gatwick', 'airport', 'found', 'dead', 'posh', 'home']",0,False,United States,en,British airways,nelly myers yearold customer service worker london gatwick airport found dead posh home,0.4,-0.2,Negative,,0,1,0,0,0,1,0
545,1248,521,1334143348802793473,2020-12-02 14:32:16,"['anyone', 'know', 'wrong', 'plane', 'flew', 'house', 'really', 'britishairways', 'airplane']",0,False,,en,British airways,anyone know wrong plane flew house really britishairways airplane,0.55,-0.15,Negative,,0,0,0,0,0,0,0
546,1250,523,1334104399170383872,2020-12-02 11:57:29,"['airway', 'someone', 'reply', 'urgent', 'really', 'feel', 'mistreated', 'expected', 'better']",0,False,Peterborough,en,British airways,airway someone reply urgent really feel mistreated expected better,0.3666666666666667,0.2,Positive,,0,0,0,0,0,0,0
547,1252,525,1334083592855678976,2020-12-02 10:34:49,"['ever', 'since', 'remember', 'always', 'thought', 'classic', 'line', 'beautiful', 'iconic', 'aeroplan']",0,False,CTC Town,en,British airways,ever since remember always thought classic line beautiful iconic aeroplan,0.5555555555555556,0.5055555555555555,Positive,,0,0,0,0,0,0,0
548,1253,526,1334068791131607041,2020-12-02 09:36:00,"['british', 'imperial', 'airway', 'british', 'airway', 'merge', 'form', 'boac', 'santa', 'still', 'airline', 'much']",0,False,,en,British airways,british imperial airway british airway merge form boac santa still airline much,0.06666666666666668,0.06666666666666668,Positive,,0,0,0,0,0,0,0
549,1256,529,1334030022018015237,2020-12-02 07:01:56,"['oneworld', 'named', 'best', 'airline', 'alliance', 'sixth', 'consecutive', 'year', 'letsgotravelke']",0,False,Kenya,en,British airways,oneworld named best airline alliance sixth consecutive year letsgotravelke,0.3,1.0,Positive,,0,0,0,0,0,0,0
550,1258,531,1333984730283339777,2020-12-02 04:01:58,"['according', 'report', 'female', 'flightattendant', 'advertises', 'sexual', 'service', 'racy', 'photo', 'posted']",1,False,India,en,British airways,according report female flightattendant advertises sexual service racy photo posted,0.5,0.25,Positive,,0,0,0,0,0,1,0
551,1259,532,1333972254770786306,2020-12-02 03:12:24,"['oneworld', 'named', 'best', 'airline', 'alliance', 'sixth', 'consecutive', 'year']",4,False,"Nairobi, Kenya",en,British airways,oneworld named best airline alliance sixth consecutive year,0.3,1.0,Positive,,0,0,0,0,0,0,0
552,1261,535,1333881413368754176,2020-12-01 21:11:25,"['back', 'tonight', 'blerd', 'britishairways', 'offer', 'sexy', 'bonus', 'select', 'customer']",0,False,Born in NYC. PS4 is base.,en,British airways,back tonight blerd britishairways offer sexy bonus select customer,0.5,0.25,Positive,,0,0,0,1,1,1,0
553,1262,536,1333870000625639426,2020-12-01 20:26:04,"['good', 'news', 'landorsaved', 'postcard', 'ephemera', 'airplane', 'avgeek', 'avgeeks']",3,False,,en,British airways,good news landorsaved postcard ephemera airplane avgeek avgeeks,0.6000000000000001,0.7,Positive,,0,0,0,0,0,0,0
554,1264,538,1333863446241275906,2020-12-01 20:00:02,"['back', 'tonight', 'blerd', 'britishairways', 'offer', 'sexy', 'bonus', 'select']",1,False,,en,British airways,back tonight blerd britishairways offer sexy bonus select,0.5,0.25,Positive,,0,0,0,1,1,0,0
555,1265,539,1333844311897673730,2020-12-01 18:44:00,"['black', 'public', 'figure', 'urge', 'airline', 'carry', 'home', 'office', 'deportation', 'home', 'office', 'guardian', 'britishairways']",0,False,Caernarfon/Caerdydd,en,British airways,black public figure urge airline carry home office deportation home office guardian britishairways,0.25,-0.08333333333333333,Negative,,0,0,0,0,0,0,0
556,1266,541,1333833775109861383,2020-12-01 18:02:08,"['thank', 'much', 'support', 'james', 'really', 'appreciate', 'beautiful', 'print', 'someone', 'going']",4,False,United Kingdom,en,British airways,thank much support james really appreciate beautiful print someone going,0.4666666666666666,0.4166666666666667,Positive,,0,0,0,0,0,1,0
557,1268,543,1333831638669733889,2020-12-01 17:53:38,"['airway', 'covid', 'hard', 'airline', 'britishairways', 'simultaneously']",0,False,,en,British airways,airway covid hard airline britishairways simultaneously,0.5416666666666666,-0.2916666666666667,Negative,,0,0,0,0,0,0,0
558,1269,544,1333831534260883459,2020-12-01 17:53:13,"['canceled', 'flight', 'rude', 'condescending', 'people', 'finally', 'answer', 'phone', 'million', 'year', 'never', 'help']",0,False,,en,British airways,canceled flight rude condescending people finally answer phone million year never help,0.8,-0.15,Negative,,1,0,1,0,0,0,0
559,1278,553,1333805173030916103,2020-12-01 16:08:28,"['worst', 'airline', 'world', 'doesnt', 'return', 'money', 'canceled', 'flight', 'britishairways']",0,False,,en,British airways,worst airline world doesnt return money canceled flight britishairways,1.0,-1.0,Negative,,1,0,1,1,1,0,0
560,1279,554,1333799820650156033,2020-12-01 15:47:12,"['presunset', 'sunshine', 'afternoon', 'couple', 'little', 'rest']",35,False,,en,British airways,presunset sunshine afternoon couple little rest,0.5,-0.1875,Negative,,0,0,0,0,0,0,0
561,1282,2,1337147034483249154,2020-12-10 21:27:50,"['tradition', 'return', 'twist', 'cruise', 'familiar', 'part', 'dallas', 'marvel', 'million', 'ligh']",0,False,"McAllen, Texas",en,American airlines,tradition return twist cruise familiar part dallas marvel million ligh,0.5,0.375,Positive,,0,0,0,0,1,0,0
562,1283,3,1337144833841000458,2020-12-10 21:19:05,"['another', 'great', 'flight', 'thank', 'kaitlin', 'vincent', 'amazing', 'flight', 'attendant']",0,False,United States,en,American airlines,another great flight thank kaitlin vincent amazing flight attendant,0.6833333333333332,0.5333333333333333,Positive,,0,0,1,0,0,0,0
563,1286,6,1337118095752761345,2020-12-10 19:32:51,"['everyone', 'wear', 'mask', 'flying', 'completely', 'sanitary', 'safe', 'americanairlines']",0,False,"Plano, TX",en,American airlines,everyone wear mask flying completely sanitary safe americanairlines,0.45,0.3,Positive,,0,0,0,0,0,0,0
564,1288,12,1337068355879100417,2020-12-10 16:15:12,"['americanairlines', 'complaining', 'already', 'real']",0,False,North Carolina,en,American airlines,americanairlines complaining already real,0.30000000000000004,0.2,Positive,,0,0,0,0,0,0,0
